tf,start_ts,end_ts,overlap_hours,kijun_flat_bars,ssb_flat_bars,kijun,ssb,range_mid,mid_spread,strength
H4,2019-11-09 08:00:00+00:00,2019-11-10 08:00:00+00:00,24.0,7,17,9059.925,9109.925,9084.925,50.0,25.857689034119055
H4,2020-11-08 00:00:00+00:00,2020-11-08 08:00:00+00:00,8.0,4,19,14748.1,14589.6,14668.85,158.5,25.72206766549653
H4,2020-01-19 20:00:00+00:00,2020-01-20 12:00:00+00:00,16.0,21,8,8823.105,8580.789999999999,8701.947499999998,242.3150000000005,25.684779935740924
H4,2025-06-28 04:00:00+00:00,2025-06-28 12:00:00+00:00,8.0,3,20,106410.35,103182.65,104796.5,3227.7000000000116,25.61118342001144
H4,2020-01-05 04:00:00+00:00,2020-01-05 20:00:00+00:00,16.0,5,18,7179.219999999999,7195.219999999999,7187.219999999999,16.0,25.543136541713288
H4,2020-07-19 20:00:00+00:00,2020-07-20 12:00:00+00:00,16.0,5,18,9141.805,9196.51,9169.157500000001,54.70499999999993,25.44817119726145
H4,2020-03-23 20:00:00+00:00,2020-03-24 12:00:00+00:00,16.0,5,20,6280.5,5662.3099999999995,5971.405,618.1900000000005,25.37323462215811
H4,2023-03-06 08:00:00+00:00,2023-03-07 00:00:00+00:00,16.0,5,18,22721.6,22952.95,22837.275,231.35000000000218,25.343263415136356
H4,2023-07-05 00:00:00+00:00,2023-07-06 04:00:00+00:00,28.0,8,16,30772.550000000003,30447.6,30610.075,324.95000000000437,25.331090568053526
H4,2025-03-24 12:00:00+00:00,2025-03-25 16:00:00+00:00,28.0,8,16,85937.0,84932.75,85434.875,1004.25,25.302579127218145
H4,2024-07-30 20:00:00+00:00,2024-07-31 12:00:00+00:00,16.0,5,18,67667.75,66768.85,67218.3,898.8999999999942,25.262172843276
H4,2024-02-23 20:00:00+00:00,2024-02-24 16:00:00+00:00,20.0,6,17,51801.8,51801.8,51801.8,0.0,25.2
H4,2023-09-29 08:00:00+00:00,2023-09-29 16:00:00+00:00,8.0,3,19,26642.85,26636.85,26639.85,6.0,25.194325570398394
H4,2025-01-30 12:00:00+00:00,2025-01-31 08:00:00+00:00,20.0,6,17,102065.0,102378.25,102221.625,313.25,25.12301253597861
H4,2021-06-05 20:00:00+00:00,2021-06-07 12:00:00+00:00,40.0,11,14,37135.0,36413.0,36774.0,722.0,25.107062086622573
H4,2023-05-06 20:00:00+00:00,2023-05-07 16:00:00+00:00,20.0,6,17,28960.0,28800.0,28880.0,160.0,25.06115702479339
H4,2020-10-31 08:00:00+00:00,2020-11-01 16:00:00+00:00,32.0,9,15,13508.0,13427.5,13467.75,80.5,25.05026848485967
H4,2020-11-09 16:00:00+00:00,2020-11-10 04:00:00+00:00,12.0,4,19,15167.1,14589.6,14878.35,577.5,25.02852318054329
H4,2023-04-26 12:00:00+00:00,2023-04-27 00:00:00+00:00,12.0,15,11,28483.75,28699.65,28591.7,215.90000000000146,25.011137338757827
H4,2024-02-25 12:00:00+00:00,2024-02-26 08:00:00+00:00,20.0,6,17,51321.75,51801.8,51561.775,480.0500000000029,24.967547352538077
H4,2023-06-11 20:00:00+00:00,2023-06-12 16:00:00+00:00,20.0,6,17,26050.0,26380.0,26215.0,330.0,24.886720663025052
H4,2023-06-12 20:00:00+00:00,2023-06-13 08:00:00+00:00,12.0,6,17,26037.5,26380.0,26208.75,342.5,24.874930558824918
H4,2022-10-27 20:00:00+00:00,2022-10-28 16:00:00+00:00,20.0,6,17,20088.0,19815.0,19951.5,273.0,24.85983831491508
H4,2023-07-02 08:00:00+00:00,2023-07-03 12:00:00+00:00,28.0,19,8,30400.0,30400.0,30400.0,0.0,24.8
H4,2023-07-03 16:00:00+00:00,2023-07-04 16:00:00+00:00,24.0,7,16,30447.6,30447.6,30447.6,0.0,24.8
H4,2022-10-23 20:00:00+00:00,2022-10-25 08:00:00+00:00,36.0,10,14,19145.0,19153.2,19149.1,8.200000000000728,24.789384725404936
H4,2021-05-01 00:00:00+00:00,2021-05-03 00:00:00+00:00,48.0,13,13,55419.085,52709.3,54064.192500000005,2709.784999999996,24.75903691968737
H4,2023-08-08 20:00:00+00:00,2023-08-10 00:00:00+00:00,28.0,19,8,29466.15,29400.0,29433.075,66.15000000000146,24.74438769154105
H4,2020-07-03 04:00:00+00:00,2020-07-04 08:00:00+00:00,28.0,19,8,9114.5,9083.65,9099.075,30.850000000000364,24.716200845023373
H4,2024-06-19 08:00:00+00:00,2024-06-21 00:00:00+00:00,40.0,15,11,65645.20000000001,67018.9,66332.05,1373.6999999999825,24.688710486184707
H4,2024-04-10 08:00:00+00:00,2024-04-10 16:00:00+00:00,8.0,3,19,70207.7,68695.2,69451.45,1512.5,24.662896301572843
H4,2020-01-20 16:00:00+00:00,2020-01-21 16:00:00+00:00,24.0,21,7,8823.105,8629.539999999999,8726.322499999998,193.5650000000005,24.653150277960346
H4,2020-10-22 16:00:00+00:00,2020-10-23 04:00:00+00:00,12.0,4,18,12322.005,12207.5,12264.752499999999,114.5049999999992,24.570606274245442
H4,2025-03-26 00:00:00+00:00,2025-03-27 00:00:00+00:00,24.0,7,16,86170.75,84932.75,85551.75,1238.0,24.446243940096615
H4,2023-05-18 16:00:00+00:00,2023-05-19 00:00:00+00:00,8.0,8,15,26992.65,27024.0,27008.325,31.349999999998545,24.371710458798045
H4,2023-03-14 20:00:00+00:00,2023-03-15 12:00:00+00:00,16.0,5,17,23121.2,23005.75,23063.475,115.45000000000073,24.27846804802207
H4,2021-10-24 00:00:00+00:00,2021-10-24 12:00:00+00:00,12.0,8,15,63386.0,63000.0,63193.0,386.0,24.25186303653722
H4,2023-09-07 20:00:00+00:00,2023-09-08 20:00:00+00:00,24.0,19,8,25888.5,26493.15,26190.825,604.6500000000015,24.24037864602139
H4,2023-08-27 04:00:00+00:00,2023-08-27 20:00:00+00:00,16.0,5,17,26280.2,26043.0,26161.6,237.20000000000073,24.180759731502942
H4,2024-03-29 20:00:00+00:00,2024-03-31 08:00:00+00:00,36.0,12,13,70126.4,67091.0,68608.7,3035.399999999994,24.132332460035094
H4,2022-10-04 20:00:00+00:00,2022-10-06 12:00:00+00:00,40.0,14,11,19698.0,19480.0,19589.0,218.0,24.131448477810874
H4,2023-05-12 16:00:00+00:00,2023-05-14 12:00:00+00:00,44.0,13,12,27024.0,27795.5,27409.75,771.5,24.121066311820798
H4,2022-02-15 20:00:00+00:00,2022-02-17 12:00:00+00:00,40.0,11,13,43151.5,43686.75,43419.125,535.25,24.102871443400115
H4,2020-12-27 08:00:00+00:00,2020-12-28 00:00:00+00:00,16.0,5,17,25516.18,25189.92,25353.05,326.26000000000204,24.089993851080887
H4,2023-03-07 12:00:00+00:00,2023-03-08 00:00:00+00:00,12.0,4,18,22279.0,22952.95,22615.975,673.9500000000007,24.082352347635293
H4,2022-03-02 12:00:00+00:00,2022-03-04 00:00:00+00:00,36.0,10,14,41142.3,39826.85,40484.575,1315.4500000000044,24.0195420935753
H4,2025-06-07 08:00:00+00:00,2025-06-07 16:00:00+00:00,8.0,12,12,103540.05,103540.05,103540.05,0.0,24.0
H4,2020-08-28 04:00:00+00:00,2020-08-28 12:00:00+00:00,8.0,18,8,11480.98,11509.0,11494.99,28.020000000000437,23.941640248511455
H4,2024-06-03 12:00:00+00:00,2024-06-04 08:00:00+00:00,20.0,6,16,68536.7,68725.25,68630.975,188.5500000000029,23.934245404919608
H4,2023-05-22 08:00:00+00:00,2023-05-22 16:00:00+00:00,8.0,3,18,26903.4,26992.65,26948.025,89.25,23.920776039745128
H4,2022-01-22 08:00:00+00:00,2022-01-24 04:00:00+00:00,44.0,12,12,38722.5,38875.0,38798.75,152.5,23.906036391643404
H4,2024-08-15 20:00:00+00:00,2024-08-16 08:00:00+00:00,12.0,18,8,58904.35,58628.5,58766.425,275.84999999999854,23.88787017437929
H4,2024-05-03 04:00:00+00:00,2024-05-04 04:00:00+00:00,24.0,18,8,60618.85,60904.149999999994,60761.5,285.29999999999563,23.887836872694397
H4,2023-03-05 20:00:00+00:00,2023-03-06 04:00:00+00:00,8.0,3,18,22836.85,22952.95,22894.9,116.10000000000218,23.878910086480378
H4,2022-11-24 16:00:00+00:00,2022-11-26 00:00:00+00:00,32.0,12,12,16121.6,16213.8,16167.7,92.19999999999891,23.863910602156228
H4,2023-07-29 08:00:00+00:00,2023-07-29 16:00:00+00:00,8.0,3,18,29364.25,29599.1,29481.675,234.84999999999854,23.810327755348247
H4,2023-07-31 04:00:00+00:00,2023-07-31 12:00:00+00:00,8.0,3,18,29282.2,29599.1,29440.65,316.8999999999978,23.74441444272126
H4,2023-09-10 08:00:00+00:00,2023-09-10 20:00:00+00:00,12.0,19,7,25888.5,25888.5,25888.5,0.0,23.6
H4,2019-11-08 12:00:00+00:00,2019-11-09 00:00:00+00:00,12.0,4,17,9109.925,9109.925,9109.925,0.0,23.599999999999998
H4,2023-08-28 20:00:00+00:00,2023-08-29 08:00:00+00:00,12.0,4,17,26027.2,26043.0,26035.1,15.799999999999272,23.58568648300059
H4,2021-08-19 04:00:00+00:00,2021-08-20 04:00:00+00:00,24.0,7,15,46006.305,46050.0,46028.1525,43.69499999999971,23.577617524454602
H4,2023-06-10 16:00:00+00:00,2023-06-11 04:00:00+00:00,12.0,4,17,26347.2,26380.0,26363.6,32.79999999999927,23.570674788986373
H4,2022-08-22 00:00:00+00:00,2022-08-22 16:00:00+00:00,16.0,5,17,22168.95,22971.45,22570.2,802.5,23.562227727220215
H4,2023-05-17 12:00:00+00:00,2023-05-18 12:00:00+00:00,24.0,7,15,27088.75,27024.0,27056.375,64.75,23.5436564670529
H4,2023-01-30 20:00:00+00:00,2023-01-31 08:00:00+00:00,12.0,13,11,23223.45,23124.85,23174.15,98.60000000000218,23.500013535143033
H4,2019-10-21 12:00:00+00:00,2019-10-22 04:00:00+00:00,16.0,7,15,8073.285,8134.0,8103.6425,60.715000000000146,23.424496416282604
H4,2025-08-27 16:00:00+00:00,2025-08-28 04:00:00+00:00,12.0,4,17,112099.85,112978.55,112539.20000000001,878.6999999999971,23.417160077906573
H4,2020-08-02 16:00:00+00:00,2020-08-03 00:00:00+00:00,8.0,26,3,11322.125,10854.625,11088.375,467.5,23.41288305731933
H4,2023-05-20 00:00:00+00:00,2023-05-21 04:00:00+00:00,28.0,13,11,26917.65,26700.5,26809.075,217.15000000000146,23.41037899299662
H4,2021-06-03 08:00:00+00:00,2021-06-03 20:00:00+00:00,12.0,7,15,36810.0,37128.0,36969.0,318.0,23.398728779467376
H4,2025-02-01 04:00:00+00:00,2025-02-01 16:00:00+00:00,12.0,4,17,103342.5,102378.25,102860.375,964.25,23.38081981996082
H4,2024-08-18 20:00:00+00:00,2024-08-19 20:00:00+00:00,24.0,7,15,58109.5,58984.5,58547.0,875.0,23.252485611389723
H4,2024-05-14 04:00:00+00:00,2024-05-14 16:00:00+00:00,12.0,4,17,61781.95,62808.7,62295.325,1026.75,23.217332502132944
H4,2022-08-20 20:00:00+00:00,2022-08-21 08:00:00+00:00,12.0,4,17,22589.95,22971.45,22780.7,381.5,23.21128908307501
H4,2022-01-30 08:00:00+00:00,2022-01-30 20:00:00+00:00,12.0,12,12,37179.055,35870.205,36524.630000000005,1308.8499999999985,23.169719518267947
H4,2024-09-28 00:00:00+00:00,2024-09-29 04:00:00+00:00,28.0,17,8,64542.2,64385.0,64463.6,157.1999999999971,23.143562444290385
H4,2022-10-15 12:00:00+00:00,2022-10-16 00:00:00+00:00,12.0,23,4,18932.85,18992.4,18962.625,59.55000000000291,23.12737108138265
H4,2020-08-19 04:00:00+00:00,2020-08-19 16:00:00+00:00,12.0,4,17,12059.71,11813.21,11936.46,246.5,23.12249699580397
H4,2022-12-05 04:00:00+00:00,2022-12-06 16:00:00+00:00,36.0,10,13,17095.0,16707.05,16901.025,387.9500000000007,23.070435928098686
H4,2020-02-17 20:00:00+00:00,2020-02-19 00:00:00+00:00,28.0,8,14,9925.945,10000.945,9963.445,75.0,23.026666381097872
H4,2020-04-08 20:00:00+00:00,2020-04-09 20:00:00+00:00,24.0,7,15,7062.51,6798.5,6930.505,264.0100000000002,22.73397414558174
H4,2020-08-11 20:00:00+00:00,2020-08-13 00:00:00+00:00,28.0,15,9,11613.5,11562.5,11588.0,51.0,22.70009450983761
H4,2023-08-28 04:00:00+00:00,2023-08-28 12:00:00+00:00,8.0,3,17,26161.35,26043.0,26102.175,118.34999999999854,22.697089017096342
H4,2022-08-10 00:00:00+00:00,2022-08-10 20:00:00+00:00,20.0,6,15,23425.5,23306.5,23366.0,119.0,22.684470938897167
H4,2022-09-23 00:00:00+00:00,2022-09-23 08:00:00+00:00,8.0,24,3,19119.199999999997,19234.35,19176.774999999998,115.15000000000146,22.663910936829794
H4,2025-02-09 20:00:00+00:00,2025-02-11 12:00:00+00:00,40.0,12,11,97381.25,96793.15,97087.2,588.1000000000058,22.66272189591432
H4,2023-05-04 00:00:00+00:00,2023-05-04 16:00:00+00:00,16.0,18,7,28800.0,28624.1,28712.05,175.90000000000146,22.661169795710666
H4,2023-01-25 04:00:00+00:00,2023-01-25 16:00:00+00:00,12.0,4,17,22838.5,21888.0,22363.25,950.5,22.63782960699158
H4,2020-11-01 20:00:00+00:00,2020-11-02 16:00:00+00:00,20.0,6,15,13552.5,13427.5,13490.0,125.0,22.590672052882848
H4,2020-06-20 20:00:00+00:00,2020-06-21 16:00:00+00:00,20.0,6,15,9367.0,9241.715,9304.3575,125.28499999999985,22.49707250301377
H4,2021-09-16 04:00:00+00:00,2021-09-17 16:00:00+00:00,36.0,10,12,45905.965,45905.965,45905.965,0.0,22.4
H4,2023-09-09 08:00:00+00:00,2023-09-10 04:00:00+00:00,20.0,19,6,25888.5,25881.5,25885.0,7.0,22.393944075390078
H4,2024-10-03 12:00:00+00:00,2024-10-04 00:00:00+00:00,12.0,4,16,62937.15,63132.5,63034.825,195.34999999999854,22.330795067386735
H4,2023-12-27 12:00:00+00:00,2023-12-28 08:00:00+00:00,20.0,7,14,42795.9,43040.5,42918.2,244.59999999999854,22.27306106184029
H4,2024-10-16 08:00:00+00:00,2024-10-17 16:00:00+00:00,32.0,9,13,65210.0,63650.0,64430.0,1560.0,22.261009243824823
H4,2025-05-15 12:00:00+00:00,2025-05-16 04:00:00+00:00,16.0,21,5,103270.55,100790.8,102030.675,2479.75,22.259017605181494
H4,2025-04-14 00:00:00+00:00,2025-04-14 20:00:00+00:00,20.0,6,15,82258.0,80278.5,81268.25,1979.5,22.257852014018397
H4,2020-09-20 08:00:00+00:00,2020-09-21 04:00:00+00:00,20.0,6,15,10958.5,10693.005,10825.752499999999,265.4950000000008,22.25422857077168
H4,2019-11-06 20:00:00+00:00,2019-11-08 00:00:00+00:00,28.0,13,10,9311.5,9241.5,9276.5,70.0,22.232236666131705
H4,2022-03-16 12:00:00+00:00,2022-03-18 00:00:00+00:00,36.0,13,10,39652.0,40073.75,39862.875,421.75,22.165488694508138
H4,2021-08-16 08:00:00+00:00,2021-08-16 20:00:00+00:00,12.0,16,8,46050.0,45542.5,45796.25,507.5,22.154490726992954
H4,2023-04-15 20:00:00+00:00,2023-04-16 16:00:00+00:00,20.0,9,13,30339.5,29410.9,29875.2,928.5999999999985,22.112679604464386
H4,2024-08-11 12:00:00+00:00,2024-08-12 00:00:00+00:00,12.0,8,14,58628.5,55812.6,57220.55,2815.9000000000015,22.111846386653443
H4,2020-10-12 20:00:00+00:00,2020-10-13 08:00:00+00:00,12.0,4,16,11275.22,11121.33,11198.275,153.88999999999942,22.09634549885418
H4,2025-10-28 04:00:00+00:00,2025-10-28 16:00:00+00:00,12.0,4,16,113015.1,111370.25,112192.675,1644.8500000000058,22.07634011719773
H4,2023-09-12 16:00:00+00:00,2023-09-14 08:00:00+00:00,40.0,11,11,25734.0,25734.0,25734.0,0.0,22.0
H4,2024-10-04 20:00:00+00:00,2024-10-05 08:00:00+00:00,12.0,4,16,61953.8,63132.5,62543.15,1178.699999999997,21.98565421437074
H4,2023-08-23 16:00:00+00:00,2023-08-24 00:00:00+00:00,8.0,21,5,26043.0,27036.55,26539.775,993.5499999999993,21.977253746142175
H4,2022-11-05 00:00:00+00:00,2022-11-06 00:00:00+00:00,24.0,17,7,20749.85,20712.35,20731.1,37.5,21.960276571362538
H4,2021-05-10 04:00:00+00:00,2021-05-10 16:00:00+00:00,12.0,4,16,57475.955,56267.19,56871.5725,1208.7649999999994,21.933812350866592
H4,2025-12-17 00:00:00+00:00,2025-12-17 12:00:00+00:00,12.0,4,16,87836.0,89814.0,88825.0,1978.0,21.912051363941718
H4,2021-12-16 08:00:00+00:00,2021-12-16 20:00:00+00:00,12.0,20,5,48184.0,48405.3,48294.65,221.3000000000029,21.899649496711902
H4,2020-03-30 00:00:00+00:00,2020-03-31 04:00:00+00:00,28.0,8,13,6345.0,6315.355,6330.1775,29.645000000000437,21.89745154051076
H4,2021-06-01 12:00:00+00:00,2021-06-02 08:00:00+00:00,20.0,6,15,35624.880000000005,37128.0,36376.44,1503.1199999999953,21.895260451810955
H4,2021-11-26 20:00:00+00:00,2021-11-28 12:00:00+00:00,40.0,11,11,56474.81,56776.41,56625.61,301.6000000000058,21.88344413857626
H4,2023-04-06 12:00:00+00:00,2023-04-07 12:00:00+00:00,24.0,17,7,27983.0,28175.4,28079.2,192.40000000000146,21.850280847210627
H4,2022-05-28 00:00:00+00:00,2022-05-28 12:00:00+00:00,12.0,8,13,29099.4,29368.25,29233.825,268.84999999999854,21.79951987404532
H4,2022-07-27 00:00:00+00:00,2022-07-27 12:00:00+00:00,12.0,4,16,21844.3,22483.3,22163.8,639.0,21.77228761380181
H4,2023-08-30 00:00:00+00:00,2023-08-31 08:00:00+00:00,32.0,11,11,27009.2,26724.0,26866.6,285.2000000000007,21.768914031482257
H4,2026-01-12 00:00:00+00:00,2026-01-12 16:00:00+00:00,16.0,5,15,90865.0,92001.15,91433.075,1136.1499999999942,21.72998261571273
H4,2024-12-02 16:00:00+00:00,2024-12-03 08:00:00+00:00,16.0,5,15,96556.65,94932.7,95744.67499999999,1623.949999999997,21.633075849638427
H4,2024-12-01 20:00:00+00:00,2024-12-02 12:00:00+00:00,16.0,5,15,96706.7,94932.7,95819.7,1774.0,21.60009713741768
H4,2022-02-27 04:00:00+00:00,2022-02-28 08:00:00+00:00,28.0,15,8,37372.399999999994,37372.399999999994,37372.399999999994,0.0,21.6
H4,2020-01-22 16:00:00+00:00,2020-01-23 04:00:00+00:00,12.0,21,4,8823.105,8823.105,8823.105,0.0,21.6
H4,2024-08-28 16:00:00+00:00,2024-08-30 00:00:00+00:00,32.0,9,12,61497.7,61497.7,61497.7,0.0,21.599999999999998
H4,2020-12-13 12:00:00+00:00,2020-12-14 20:00:00+00:00,32.0,9,12,18493.5,18502.05,18497.775,8.549999999999272,21.590020709135928
H4,2022-09-04 12:00:00+00:00,2022-09-05 20:00:00+00:00,32.0,9,12,19994.65,20041.0,20017.825,46.349999999998545,21.550102109855004
H4,2021-10-25 20:00:00+00:00,2021-10-26 08:00:00+00:00,12.0,5,15,61650.33,63000.0,62325.165,1349.6699999999983,21.533681712720576
H4,2025-08-04 12:00:00+00:00,2025-08-04 20:00:00+00:00,8.0,3,16,115350.0,115831.0,115590.5,481.0,21.51048965508329
H4,2020-11-14 00:00:00+00:00,2020-11-14 16:00:00+00:00,16.0,5,15,15775.495,15414.995,15595.245,360.5,21.502937656624617
H4,2021-03-27 08:00:00+00:00,2021-03-28 16:00:00+00:00,32.0,11,11,53843.435,55200.04,54521.7375,1356.6050000000032,21.465887700588112
H4,2023-12-28 20:00:00+00:00,2023-12-29 16:00:00+00:00,20.0,6,14,42723.5,43040.5,42882.0,317.0,21.44149633093359
H4,2022-04-13 00:00:00+00:00,2022-04-14 00:00:00+00:00,24.0,13,10,41268.05,43162.35,42215.2,1894.2999999999956,21.43802310159943
H4,2020-10-15 12:00:00+00:00,2020-10-16 12:00:00+00:00,24.0,14,9,11444.5,11127.5,11286.0,317.0,21.398948547789367
H4,2025-03-13 20:00:00+00:00,2025-03-14 08:00:00+00:00,12.0,4,16,80523.5,84670.15,82596.825,4146.649999999994,21.32919945851835
H4,2020-05-18 16:00:00+00:00,2020-05-20 00:00:00+00:00,32.0,13,10,9529.335,9054.895,9292.115,474.4399999999987,21.311852132097755
H4,2025-12-19 12:00:00+00:00,2025-12-20 08:00:00+00:00,20.0,18,6,87385.9,88977.95000000001,88181.925,1592.0500000000175,21.216946002446697
H4,2022-06-10 04:00:00+00:00,2022-06-10 12:00:00+00:00,8.0,22,3,30485.0,30485.0,30485.0,0.0,21.200000000000003
H4,2019-11-27 16:00:00+00:00,2019-11-29 04:00:00+00:00,36.0,11,11,7089.695,7370.094999999999,7229.8949999999995,280.39999999999964,21.178620813163796
H4,2024-08-15 04:00:00+00:00,2024-08-15 12:00:00+00:00,8.0,15,8,59807.5,58628.5,59218.0,1179.0,21.178349918042287
H4,2022-06-09 16:00:00+00:00,2022-06-10 00:00:00+00:00,8.0,22,3,30485.0,30539.0,30512.0,54.0,21.16254662042793
H4,2021-10-25 00:00:00+00:00,2021-10-25 12:00:00+00:00,12.0,4,15,63127.23,63000.0,63063.615000000005,127.2300000000032,21.157315399089853
H4,2023-01-31 12:00:00+00:00,2023-02-01 20:00:00+00:00,32.0,13,9,23223.45,23136.6,23180.025,86.85000000000218,21.12086517849947
H4,2023-03-29 08:00:00+00:00,2023-03-29 20:00:00+00:00,12.0,4,15,27564.95,27680.5,27622.725,115.54999999999927,21.111686649584374
H4,2021-08-18 00:00:00+00:00,2021-08-18 12:00:00+00:00,12.0,4,15,46263.66,46050.0,46156.83,213.6600000000035,21.10231735744004
H4,2021-09-29 00:00:00+00:00,2021-09-30 08:00:00+00:00,32.0,13,9,42529.365000000005,42318.955,42424.16,210.4100000000035,21.09537382457475
H4,2023-11-10 04:00:00+00:00,2023-11-11 16:00:00+00:00,36.0,10,11,36510.100000000006,36311.45,36410.775,198.65000000000873,21.084964595865678
H4,2025-02-17 16:00:00+00:00,2025-02-18 04:00:00+00:00,12.0,4,15,96971.7,96398.35,96685.025,573.3499999999913,21.075023410580325
H4,2025-02-17 00:00:00+00:00,2025-02-17 12:00:00+00:00,12.0,4,15,96976.45,96398.35,96687.4,578.0999999999913,21.073997254936234
H4,2025-01-04 12:00:00+00:00,2025-01-05 12:00:00+00:00,24.0,7,13,95872.75,95229.5,95551.125,643.25,21.058235993528726
H4,2020-12-23 04:00:00+00:00,2020-12-23 16:00:00+00:00,12.0,22,4,23148.0,21707.82,22427.91,1440.1800000000003,21.04840328656378
H4,2020-06-05 12:00:00+00:00,2020-06-05 20:00:00+00:00,8.0,22,3,9880.7,9804.11,9842.405,76.59000000000015,21.036303173859853
H4,2024-05-26 04:00:00+00:00,2024-05-26 20:00:00+00:00,16.0,7,13,68436.0,68984.3,68710.15,548.3000000000029,21.032165461398574
H4,2022-08-09 08:00:00+00:00,2022-08-09 20:00:00+00:00,12.0,4,15,23494.95,23306.5,23400.725,188.45000000000073,21.030636722140553
H4,2020-12-21 20:00:00+00:00,2020-12-22 08:00:00+00:00,12.0,22,4,23148.0,21672.91,22410.455,1475.0900000000001,21.01665220534009
H4,2020-06-21 20:00:00+00:00,2020-06-22 08:00:00+00:00,12.0,4,15,9324.425,9241.715,9283.07,82.70999999999913,21.012780996350543
H4,2019-10-20 20:00:00+00:00,2019-10-21 08:00:00+00:00,12.0,4,15,8056.25,8134.0,8095.125,77.75,20.998320664392885
H4,2023-06-06 20:00:00+00:00,2023-06-07 20:00:00+00:00,24.0,16,7,26390.8,26680.1,26535.449999999997,289.2999999999993,20.971361895264636
H4,2020-06-05 00:00:00+00:00,2020-06-05 08:00:00+00:00,8.0,22,3,9880.7,9771.675,9826.1875,109.02500000000146,20.967359782188858
H4,2025-07-14 04:00:00+00:00,2025-07-14 16:00:00+00:00,12.0,4,15,116866.1,115350.0,116108.05,1516.1000000000058,20.92674557053122
H4,2023-08-24 16:00:00+00:00,2023-08-25 04:00:00+00:00,12.0,21,4,26043.0,26905.3,26474.15,862.2999999999993,20.918650373402546
H4,2023-09-16 16:00:00+00:00,2023-09-17 04:00:00+00:00,12.0,4,15,26320.0,25889.0,26104.5,431.0,20.85566128394038
H4,2024-03-17 04:00:00+00:00,2024-03-18 08:00:00+00:00,28.0,8,12,69220.6,69220.6,69220.6,0.0,20.799999999999997
H4,2023-07-24 16:00:00+00:00,2023-07-25 00:00:00+00:00,8.0,20,4,29599.1,29635.8,29617.449999999997,36.70000000000073,20.774257903193984
H4,2024-06-16 08:00:00+00:00,2024-06-16 16:00:00+00:00,8.0,11,10,67540.2,67637.55,67588.875,97.35000000000582,20.770084311837454
H4,2020-09-19 20:00:00+00:00,2020-09-20 04:00:00+00:00,8.0,4,15,10919.45,10693.005,10806.2275,226.44500000000153,20.764871158823933
H4,2021-05-30 16:00:00+00:00,2021-05-31 16:00:00+00:00,24.0,7,13,36897.41,35998.35,36447.880000000005,899.060000000005,20.689648362088025
H4,2025-01-27 04:00:00+00:00,2025-01-28 16:00:00+00:00,36.0,11,10,102378.25,103840.0,103109.125,1461.75,20.509246001814557
H4,2020-11-15 16:00:00+00:00,2020-11-16 04:00:00+00:00,12.0,4,15,15958.845,15414.995,15686.92,543.8499999999985,20.489644299068992
H4,2020-04-08 00:00:00+00:00,2020-04-08 12:00:00+00:00,12.0,4,15,7043.495,6798.5,6920.9974999999995,244.9949999999999,20.47520242311166
H4,2021-06-02 12:00:00+00:00,2021-06-03 00:00:00+00:00,12.0,4,15,35794.494999999995,37128.0,36461.2475,1333.5050000000047,20.452004468080588
H4,2022-11-01 04:00:00+00:00,2022-11-01 16:00:00+00:00,12.0,17,6,20519.5,20117.0,20318.25,402.5,20.395960570925283
H4,2023-06-09 04:00:00+00:00,2023-06-10 12:00:00+00:00,32.0,9,11,26358.0,26390.8,26374.4,32.79999999999927,20.374661455966553
H4,2021-06-19 00:00:00+00:00,2021-06-19 20:00:00+00:00,20.0,6,13,38058.54,37999.45,38028.994999999995,59.09000000000378,20.36835136237487
H4,2023-12-31 16:00:00+00:00,2024-01-01 04:00:00+00:00,12.0,15,7,42566.6,42639.0,42602.8,72.40000000000146,20.365390671865626
H4,2022-05-26 12:00:00+00:00,2022-05-27 08:00:00+00:00,20.0,6,13,29305.05,29368.25,29336.65,63.20000000000073,20.35614671503426
H4,2025-06-19 08:00:00+00:00,2025-06-20 00:00:00+00:00,16.0,18,5,106100.0,106482.0,106291.0,382.0,20.326946837531523
H4,2025-06-18 12:00:00+00:00,2025-06-19 04:00:00+00:00,16.0,18,5,106100.0,106490.6,106295.3,390.6000000000058,20.325311217321122
H4,2024-09-14 00:00:00+00:00,2024-09-15 08:00:00+00:00,32.0,11,10,58056.1,56553.9,57305.0,1502.199999999997,20.268674584064538
H4,2024-08-16 16:00:00+00:00,2024-08-17 08:00:00+00:00,16.0,18,5,58904.35,59353.1,59128.725,448.75,20.246342934137438
H4,2022-02-03 12:00:00+00:00,2022-02-04 08:00:00+00:00,20.0,6,13,37732.28,37365.895,37549.087499999994,366.38500000000204,20.202870609089732
H4,2022-05-21 16:00:00+00:00,2022-05-23 00:00:00+00:00,32.0,9,11,29707.0,30032.15,29869.575,325.15000000000146,20.180323881075253
H4,2019-11-13 16:00:00+00:00,2019-11-14 16:00:00+00:00,24.0,15,7,8869.560000000001,9001.060000000001,8935.310000000001,131.5,20.104129677361716
H4,2022-02-02 08:00:00+00:00,2022-02-02 16:00:00+00:00,8.0,6,13,37940.130000000005,37365.895,37653.0125,574.2350000000079,20.093559051040746
H4,2025-10-19 20:00:00+00:00,2025-10-20 16:00:00+00:00,20.0,6,13,107715.0,109691.0,108703.0,1976.0,20.035789987260454
